deploymentID,tag_deploy_id,species_id
3941,25948,36467
8509,32065,NULL
8229,34484,18990
5549,24595,14250
6185,36568,15651
3861,35647,36475
5000,18082,4820
689,951,4690
4476,1810,4690
3260,15286,4760
4797,22569,15600
4272,19709,3830
6200,30289,4700
4777,24537,14120
7763,33928,19520
7220,36651,16820
2292,299,123940
6139,28412,4760
4021,11592,15580
3148,14232,19650
7864,34774,100430
4367,19191,4820
3871,11646,15580
4350,19975,15580
4794,32315,4700
5345,24492,14120
4052,15322,4780
2949,6338,42067
3824,14403,14250
3517,16440,5460
7621,31796,4670
4029,14441,14250
3472,12184,4680
4159,20134,14250
4725,23278,14120
4715,35254,125480
5085,27579,4700
1543,432,4690
2292,13661,4180
7564,28670,NULL
5085,38508,4700
7311,30014,15580
3861,25282,36467
8586,33366,15590
2303,6057,35407
4553,20566,4070
3455,21246,4670
5524,24410,4760
7941,28910,8040
4725,20221,18760
7425,34322,16600
3005,20460,15600
3183,2584,15580
4870,19351,4530
3146,25293,16290
6191,19163,36704
4544,36914,15651
2162,1021,4670
3172,2519,15570
8367,37865,15600
1573,5323,16820
4275,11031,4670
8039,33591,NULL
4911,19509,NULL
5146,23402,19650
2549,8197,15600
4216,21316,4670
7380,23104,4980
2972,17223,4690
2804,5751,18890
3121,20451,15600
4040,28761,5570
7760,32181,16420
5062,27185,3830
3078,6734,4190
6133,35578,125480
7338,33596,NULL
7684,39031,16570
7659,32025,4700
0,22502,NULL
7327,33531,19550
5062,30039,14040
7908,34658,16930
3116,8437,2720
7973,32558,NULL
4313,29465,36271
3966,7003,4690
7668,38210,4610
8359,37526,4820
1081,1043,4670
3267,7912,4680
4200,22582,15600
4141,10005,4690
4532,19822,45843
6088,28342,4760
3121,7593,14250
6210,26388,14120
6205,28958,14050
6055,36709,15651
8345,37532,4820
3229,23521,4670
4746,19914,15650
0,34467,18830
2804,5954,5280
3595,1744,4760
4459,12472,15580
2545,352,100430
2798,4716,42067
2947,6344,42067
5300,30804,45843
4503,29448,36271
5317,28689,5570
5009,33158,19520
4637,21237,4670
3269,8942,4690
3473,6191,4680
3282,14568,14250
2663,6955,257061
3859,35653,36467
2392,4630,15560
2514,183,16620
4796,22651,4820
6200,35510,15580
5589,38460,125480
7970,37850,16420
4630,21303,4670
4043,14561,14250
8036,36029,125480
4790,18888,16460
5240,18277,15580
7711,32812,14120
7589,31912,125480
7695,31788,4630
4094,12905,14120
5706,23018,4690
2718,5633,18890
5938,37693,4670
4144,10060,4690
753,1990,35407
0,4626,42067
3938,22272,16610
8045,36993,15580
2056,4892,4690
2622,11454,16820
3859,25288,36467
7841,22100,4670
2146,5991,19650
3280,21181,4670
2549,7327,16580
3095,12273,4690
8306,32885,NULL
3859,19918,15651
4461,12420,15560
3529,10143,4690
5237,24840,7720
5751,24698,NULL
5405,22343,38790
4365,25881,42067
2453,845,4690
3067,11003,18950
5604,29184,125480
4328,16067,35912
4491,18516,35407
5013,36910,15651
4819,25461,4180
4152,10038,4690
4794,24091,4700
5050,17109,4690
2658,4493,16820
7321,28214,7720
4730,18521,14250
3856,25253,36467
3802,28245,36467
4285,24860,7871
5130,22567,38804
4005,11146,16770
3970,32641,19030
0,20235,18760
5885,25521,15580
5283,22027,16890
5172,21524,4700
5249,22553,38804
2549,6268,15580
2058,4903,4690
2371,5515,19650
4939,16775,5520
6018,28123,36467
3597,401,4070
3234,9624,100450
7230,38203,4610
4054,17706,14050
5240,19674,252456
4831,17094,4690
5577,30634,36377
5405,26780,38804
3551,23726,15580
3942,29636,36475
3417,9607,4690
5043,28728,7720
5337,28630,16930
7695,36783,252456
1476,5329,41384
1538,930,4690
4284,11700,4180
3269,10774,16820
634,5021,16580
4742,17124,4690
6081,35318,4450
2549,5515,19650
0,16780,5520
8034,35328,4700
3300,10425,4180
3856,16225,45843
7256,26049,42067
4455,19466,124960
5521,20110,7680
4197,16556,40372
2210,2304,100460
4454,30763,16140
8097,36443,7680
4288,12140,4680
2335,2028,35407
5595,24324,4690
5463,29217,125480
3267,7039,4690
3224,7617,14250
6189,16699,15651
4215,28471,41384
3005,20483,15600
2905,8234,4750
5576,35267,125480
5511,32289,13640
7479,31018,19160
8462,37925,16890
629,5038,16580
3462,10400,4180
5916,25478,4180
2948,6411,42067
3820,11281,45843
8644,35036,19760
7693,32355,4610
4777,25184,7871
5549,24589,14250
4364,25940,36475
7359,28466,19650
7425,32782,14050
3156,625,4670
3051,10394,4760
3967,21073,4670
4317,35275,125480
4805,26131,42067
1522,965,4690
4468,15417,4180
2349,1189,4670
5013,36326,4630
7693,38206,4610
7451,31053,19160
5617,24611,14250
4159,14492,14250
3872,18308,15580
3701,37117,15651
2292,15367,4760
4052,15276,4760
2596,5546,15600
5982,17251,7720
5450,21384,4680
4214,21975,4670
4795,33381,4700
0,31779,14280
8273,37222,19190
695,927,4690
7893,34700,16900
2619,9229,4670
5576,25180,125480
7692,36530,45843
3157,9577,4690
4995,17873,4690
8431,36342,NULL
8358,39208,14050
3446,6582,4690
0,4958,16820
4972,19823,45843
3575,5381,16820
2792,5977,18890
2801,4757,42067
4796,36193,4680
8498,37897,16890
3423,18050,4630
2948,6351,42067
7738,32750,14250
3600,4830,5570
2481,4248,16620
3174,2530,15570
3786,6972,4690
3604,4932,16820
2292,20339,14230
5127,23525,4670
1927,4977,16820
6054,29798,42067
7277,38938,NULL
4141,20556,4180
3121,17454,35407
5461,23026,4690
3146,2565,15580
4726,18894,15580
5111,25896,3830
4725,28227,7871
2388,7293,14280
2794,4614,42067
3146,18655,19650
4675,33640,119680
3816,11256,45843
2950,9027,42067
3988,11180,16770
7770,28887,8040
5376,25368,45874
1966,444,4690
1932,4960,16820
2730,6031,35407
5369,24767,14250
4532,16456,35912
8043,31990,NULL
5299,18291,15560
6156,29709,15580
7256,27048,45843
8310,37991,4820
1149,5158,35407
2430,262,100430
4700,22664,4820
3849,14167,15580
3943,30576,45843
8210,32254,16600
3820,11221,42067
3156,685,4670
5549,24529,14120
3454,18302,15580
5143,37616,15650
5141,26785,38804
3121,15396,4760
757,2009,35407
3454,34681,NULL
3967,21013,4670
5977,29751,15580
1522,905,4690
4787,16122,3751
1921,4961,16820
6191,19435,42067
6185,32392,45843
5120,32290,13640
2729,16575,4820
0,4620,42067
6145,28405,4690
7917,38204,4610
3729,33796,42067
6191,16581,36704
5521,26834,8040
2650,4486,16820
3808,32360,4610
0,10869,15580
3348,11914,4690
5001,12639,124422
6055,37107,15651
1507,941,4690
4390,8121,4630
7262,28369,4690
7799,32832,14250
4205,22857,4980
1057,868,4690
4200,21291,4670
5595,24384,4690
0,35217,4690
2307,5086,19030
6088,28425,4760
5317,28208,7720
6055,32550,45843
5531,20829,16770
5214,22276,16610
4802,17205,4690
5469,38201,4610
5298,25921,32874
5261,22536,15550
4343,12358,15651
4203,16666,42068
5564,25858,100430
3943,35640,36475
2728,5751,18890
3146,10872,15580
4316,15746,NULL
4285,17704,14050
7459,32070,NULL
2950,8967,42067
7756,28203,7720
6064,34032,19130
6187,30359,45843
7257,26050,42067
2349,1069,4670
7341,29154,16140
5346,24522,14120
4715,19954,15650
4503,26866,45843
2147,2019,35407
4777,19654,4630
4003,21045,4670
4078,13149,41600
0,1503,4680
7479,37633,19160
7305,29122,19500
5568,24360,4690
4640,32092,15900
3713,8407,2720
3612,4956,16820
6195,38209,4610
4215,17522,15580
5035,21920,13640
5162,25216,100250
5162,20948,4670
4286,17230,7720
2604,2278,3580
2140,2062,35407
5614,28363,4180
2091,5375,41384
5891,27300,4680
3318,17700,14050
7859,34768,100430
5362,38384,16820
5900,27308,4680
3846,13668,4180
7641,34153,18990
3454,17489,14250
5904,27891,45843
5244,24442,38804
3303,9341,4670
4167,17905,4690
1532,974,4690
2312,5129,19030
2580,1187,4670
5924,28230,7871
5273,23595,15550
5374,27146,4180
5410,23248,14050
6187,29818,42067
3702,36981,45843
3802,32404,45843
2348,1231,4670
5721,33278,15580
2660,4435,16820
5326,22600,8040
4787,23948,14050
4532,26695,45843
2325,1478,4680
5463,25101,125480
5521,17256,7720
4364,28041,36467
4747,19028,125480
3953,23123,18900
4587,16817,15580
5495,27149,4890
683,6271,15580
4497,28144,42067
7501,30950,20570
3454,18640,4700
4218,21722,3770
6200,30927,4820
6163,32351,4610
5985,27591,4700
7305,28206,NULL
7561,36561,7680
4794,18638,4700
8474,37908,16930
4638,18848,125480
5552,26943,45843
2853,5813,18890
1124,2008,35407
7258,28370,4690
6143,28388,4690
8459,35188,4690
3274,9512,41384
0,23149,121310
7864,34811,100190
5065,20774,4690
4360,24687,19500
2159,1063,4670
7306,36311,15580
2285,1733,4760
4623,21177,4630
2264,5655,18890
2180,7320,16820
7342,29559,15580
5588,39000,125480
2146,9151,100250
5744,24435,38789
2146,13087,5970
7636,33712,41384
5081,20733,16920
2830,40,4680
2798,4782,42067
2222,1305,4690
4052,21127,4670
4307,25164,125480
4849,21252,4670
3966,11892,4690
3102,8901,4670
5050,17169,4690
4042,14388,14230
3157,10450,4670
2948,9740,45874
3872,35042,7720
2604,9248,4670
5160,22185,15580
7866,34828,100580
6191,16461,36704
1865,20597,4760
3423,20566,4070
3278,12136,4680
7337,35547,4760
4309,18855,125480
3577,5449,18950
2161,1011,4670
3245,8209,4690
3799,18363,4690
2146,11361,16610
8327,34502,14050
8238,37529,4820
6054,37123,15651
721,4831,5580
5774,27703,NULL
0,15426,4180
1115,2627,15580
7463,37150,4820
8364,17163,4690
3953,11361,16610
2776,17370,14280
6189,16098,35912
4532,25424,42067
743,7634,14250
7687,31907,125480
3807,28025,36466
3156,565,4670
3159,9339,4670
2291,1749,4690
3790,4956,16820
4519,18590,4070
3953,24165,14250
1137,993,4670
2654,6967,257061
3486,9908,15580
2878,13689,15580
5173,26377,100250
4634,22676,15900
5478,24143,15600
6209,34745,NULL
6185,32535,45843
8080,33878,42067
8210,28155,7871
3316,7951,4670
2153,2138,17150
5612,26211,100250
3941,28172,42067
4787,28528,NULL
7564,28195,NULL
3159,2243,3580
670,1014,4670
4315,26147,125480
7477,31044,19160
5383,24512,14120
6022,27870,14120
5024,26850,45843
4372,15184,16470
5547,25105,125480
4532,16015,45874
3895,10650,16890
4391,7959,4670
4787,18120,14050
5130,23108,NULL
7768,32792,14120
0,39130,14050
4141,21758,4690
5808,27260,121310
2447,10828,15580
2732,6454,15560
2949,9043,42067
8005,29783,15580
3861,36600,45843
4364,32054,45843
2153,9191,123940
4246,21086,4670
4131,11699,4180
5448,21376,4680
3933,23514,4670
4307,19110,125480
7429,32781,14050
7995,35092,3830
5085,37154,4820
4364,32392,45843
5165,33930,19520
7311,29865,19500
707,1053,4670
2145,1985,35407
4208,13864,123940
5483,33618,15580
4796,22373,4700
2643,4366,16820
4214,17249,7871
1071,799,4690
4036,11338,19030
2146,20449,15600
5548,25089,125480
7911,29532,7720
2866,5780,18890
6109,30159,121310
4503,35631,36271
5748,30551,16610
1985,1901,4690
4603,21213,4670
1124,1865,4690
2782,7290,14280
6147,28353,4180
4526,21850,4670
8016,35415,100250
0,18964,121310
0,20438,15600
5602,29482,32874
6115,33690,41384
7742,22968,19650
4795,27928,4700
5061,18270,15560
7854,34404,14050
2146,1995,35407
4999,17932,4760
0,6060,35407
4626,21195,4670
4863,18186,100430
3701,27834,36466
5156,22415,46507
5949,30158,121310
3454,22258,15580
1965,437,4690
3813,1832,4760
2947,6367,42067
2972,17140,4690
4802,17122,4690
4136,17676,35407
3095,8300,4180
3616,1068,4670
4583,17047,4690
6115,31855,19760
5076,26323,121310
2449,846,4690
5126,26083,15580
2292,20067,14230
5064,27780,4690
4506,18082,4820
4860,29263,125480
7230,35266,125480
5676,26411,14120
8463,37932,16890
5859,27293,NULL
3284,7486,14230
7254,30469,15580
7259,28809,45874
2292,20459,15600
4126,14458,14250
5010,20931,4670
5702,25266,16290
8354,37566,15770
4787,28468,41384
3729,33856,42067
1867,1026,4670
3382,8277,4530
2549,8114,4630
7962,36120,4180
3872,27548,17150
4544,33894,42067
8170,35930,NULL
949,5810,18890
6185,36611,45843
8363,30266,15580
2308,5110,19030
2300,6025,35407
7341,36860,14030
5346,24605,14250
0,6000,19650
2145,259,123940
4532,26025,42067
6055,32407,45843
4630,21297,4670
6154,29286,15900
2225,2322,124780
3095,8217,4690
5344,24362,4690
5640,26319,121310
5383,24369,4690
0,14467,14230
6038,33643,119680
7845,32839,14250
4008,11602,15580
707,409,4820
3192,6110,17150
3807,26236,42067
7429,33156,19520
6055,36606,45843
2615,1945,4690
5491,37031,15900
4218,23517,4670
5923,27373,4680
4366,12363,15650
5214,20218,18760
3781,25944,36467
5174,18807,18890
4027,14499,14250
5840,27582,4700
5645,26322,121310
4094,16569,16940
7472,33016,35407
6017,28760,5570
4343,19202,42067
1985,2299,3580
3066,8125,4630
5463,26160,125480
4777,17281,7720
2911,9189,100230
5278,24314,4690
7368,22875,16290
5750,36284,19030
3157,10848,15580
2686,9911,15580
7229,34595,14050
2086,5309,41384
3191,7806,15560
7867,34792,100190
4787,28843,5570
4315,26960,45843
5483,29436,17150
4795,24075,4700
6054,30339,45843
3269,10316,4750
3477,7962,4670
4041,21958,4670
5624,24213,45874
2122,1073,4670
7476,31060,19160
3267,6558,4630
2293,1969,35407
4360,17276,7871
2352,1170,4670
7562,31868,19130
7255,35660,36271
5589,31911,125480
3688,11371,16610
3118,9865,19650
7695,33033,35407
8257,37300,3830
0,17965,14040
4798,25447,4530
8623,39001,125480
4364,32429,45843
3893,12863,16930
4324,14831,45843
2643,4426,16820
4554,21655,4690
3485,9901,7060
3859,17657,NULL
5222,26316,121310
6187,36585,45843
6143,28328,4180
2697,5679,7680
3956,14562,14250
7594,34935,100430
2347,1164,4670
3348,12455,15580
4162,10222,7680
4734,17023,35407
5521,21965,4670
7538,32778,14050
2050,4902,4690
5292,22728,4670
4726,19412,15580
5317,32476,19030
5720,37370,16290
0,10388,4750
2136,1960,35407
2137,9186,123940
3954,20216,18760
3002,6127,15580
2165,8656,14250
4789,16139,3751
2549,7828,15600
0,18168,119940
4532,25882,42067
4667,24708,15900
682,8033,4670
3041,28401,4690
6147,28413,4760
6151,34426,123690
8617,38341,NULL
7220,30514,16610
2086,5369,16820
7425,32258,19030
4633,16111,45874
5042,19750,3830
6031,33643,119680
4789,23965,14050
7273,28740,NULL
4469,16231,45843
1865,20537,4760
4243,22711,4670
3454,28312,4750
5352,23447,35407
5552,26130,42067
6187,32543,45843
3005,21645,4670
2104,4944,16820
7989,34372,10030
3593,4830,5570
6168,28218,7720
7641,32112,15900
7258,37736,18940
5289,27141,4180
4745,17165,4690
4307,29160,123690
2913,6472,19650
4094,14511,41384
7562,37779,19130
3982,17725,14050
8481,37931,16890
2928,14210,4690
1864,8874,4680
6185,36591,45843
5376,28806,45874
4372,13684,15580
5463,26303,125480
0,26289,4680
5495,22094,NULL
4391,7876,4630
3182,2514,15570
2779,17351,14280
4716,15719,4600
5064,20790,4690
4057,30808,45843
2353,1214,4670
2954,8402,2720
6156,37203,7680
8123,34316,16600
2882,4408,16620
4863,20081,14230
7341,38205,4610
3891,10001,4690
4784,18958,121310
4343,26052,42067
5410,21582,4670
5750,36645,19030
4391,8019,4670
4159,14575,14250
4310,25122,125480
3932,12057,5970
5680,30246,16820
3290,8266,4180
3191,6272,15580
4049,15430,4180
4798,22135,4180
3477,11019,4670
4378,29598,36475
1992,2044,35407
3477,9545,15590
4984,29985,42067
2051,5367,41384
0,11911,4690
2106,4941,16820
7620,32307,NULL
8453,37943,16890
1549,880,4690
0,33159,16930
2291,1125,4670
3449,9554,15590
5143,36872,16140
4788,23371,14050
3861,27048,45843
962,5946,5280
4634,20423,15600
7765,34291,4180
4129,12349,15651
7338,33430,14050
0,5356,41384
6021,32323,16600
7528,32033,NULL
2393,4683,16690
3486,10901,257061
4711,18853,125480
5240,17235,7720
5436,29465,36271
2549,10384,4180
4367,33798,42067
2352,1230,4670
2549,2120,17150
3121,25492,4180
3121,18310,15580
3121,20225,18760
962,5803,18890
1563,5749,16820
5533,21948,4630
2379,2084,16820
5721,26122,3830
5301,20898,4670
7841,32084,15900
4002,10318,4760
4328,35251,125480
3275,9121,18950
3190,6431,15560
5376,28949,3062
3816,11233,45843
6189,16181,15650
4951,19755,121310
6181,27744,4690
6210,32966,14050
3461,8724,4670
5047,21963,4670
7522,31814,4700
2059,4970,100250
3091,6472,19650
0,32280,13640
7315,30763,16140
7616,22942,19650
5336,23754,15580
7889,35156,3830
2905,15213,4690
7900,38215,4610
0,17524,15580
5926,27179,NULL
2511,7742,4980
4360,14577,14250
4801,16766,5520
6187,32400,45843
753,2202,16580
3445,10554,15580
4246,13844,15580
5721,29697,3830
6055,30492,45843
7521,21734,3770
1068,5822,45376
2153,2009,35407
7613,34537,5520
5243,26745,38789
3859,32055,45843
3891,12855,16890
3849,11585,15580
4130,16017,15650
3275,6582,4690
2571,1388,4820
5515,24362,4690
5842,28343,4760
4497,28061,42067
4544,30336,45843
8194,36998,15580
4448,22718,4670
6156,28295,10030
6165,29259,125480
4313,35588,125480
4159,19547,4630
3388,9575,4690
5573,25119,125480
5463,25221,125480
8036,35362,125480
4215,19586,15580
3577,231,16620
2237,10881,15560
5318,30419,7680
7396,33952,3570
5085,37575,4820
2878,9106,18950
4698,20801,16770
5237,32892,NULL
4532,16599,36467
3954,32556,NULL
4111,15267,4690
5364,23994,100250
5986,29733,15580
5508,23017,4690
1545,921,4690
3495,20238,18760
1536,913,4690
3454,32248,19030
4395,7961,4670
3274,10614,41384
3943,28037,36467
6054,30196,42067
6187,36728,15651
7974,37314,NULL
2349,1129,4670
4386,7953,4670
7891,28486,3770
8080,34164,45843
4200,22731,4670
4386,11889,4690
4309,19479,125480
4453,15648,4670
7692,33811,42067
7950,38052,4820
3991,14550,14250
7769,28903,8040
3781,26004,42067
2449,786,4690
2726,5651,18890
6126,33377,16930
2144,2001,35407
3931,15571,18900
6151,36118,125480
4624,21201,4670
3005,25455,4180
2669,4469,16820
7560,35807,15580
2972,17200,4690
2841,5927,5570
2162,1044,4670
2937,9060,16610
4775,18512,35407
3998,21039,4670
5317,21719,3770
5061,20311,14250
4232,11795,4690
7471,33659,42067
5469,35367,125480
2686,213,5580
7822,31792,4630
4827,19425,42067
6054,30588,45843
3895,12880,16890
3967,21096,4670
3371,8252,4690
4544,25324,42067
6185,29515,42067
4222,15232,4750
4461,12443,15560
3529,10120,4690
3933,27195,NULL
4468,12277,4690
3454,19659,4630
8465,37926,16890
5750,30568,19030
3454,12474,15560
2649,4416,16820
4704,16128,3751
5229,26316,121310
3283,7502,14250
3953,20292,14250
8467,37931,16890
5747,27029,16820
5130,22544,38804
4218,21347,4630
2601,1344,4680
5252,25900,NULL
7341,37040,14030
4453,15708,4670
6185,36531,45843
5750,36141,15580
2779,7255,14280
7675,33484,4890
3091,5991,19650
5725,25391,3830
2800,4807,42067
3159,10481,4670
3270,8036,4670
3781,16100,35912
7914,35730,36467
4390,8144,4630
2984,8876,4680
3704,12492,15580
7341,30760,16140
3146,17971,14040
3597,1085,4670
2292,28208,7720
3781,29565,36475
3061,6573,4690
6195,29218,125530
7256,26026,42067
6151,36719,15651
4460,7006,4690
3274,10780,19000
5464,31992,1000069
7244,32352,4610
3722,9806,45874
3267,8934,4690
3872,17226,7720
5904,28034,36467
4288,12163,4680
3605,2257,3580
4315,29874,125480
6180,36150,15580
4765,21460,18890
3357,15400,4760
753,2036,35407
7626,35798,100230
3755,27195,NULL
3786,7931,4680
2972,24336,4690
3495,14576,14250
4587,22227,15580
6187,30502,45843
3146,2588,15580
3786,7055,4690
4293,12146,4680
5469,32373,4610
5319,17230,7720
4286,19666,252456
5505,24682,19500
2647,1892,4690
7509,31764,19130
4364,19193,4820
7999,34493,14050
7628,36018,36466
2728,5788,18890
5515,24385,4690
2653,4487,16820
4798,16141,3751
2222,5367,41384
4340,26515,14120
4364,29478,36467
7439,37124,15651
1992,11327,19030
8018,32269,15580
3449,9268,18950
3348,21257,4670
5463,29180,125530
5564,26339,100430
7695,36760,252456
4787,25448,4530
7262,28392,4690
7514,28690,5570
8554,37956,16890
4973,21138,4670
4044,21143,4670
3532,9929,15580
7340,35808,42067
4979,18300,15580
3856,25937,36467
7429,32615,14050
7994,35217,4690
8081,29883,125480
5982,17228,7720
6187,37349,45843
8470,37909,16930
2728,5894,5170
8431,36365,NULL
2092,5382,16820
4389,19335,4180
3274,9535,15590
7667,36855,16140
5442,23029,4760
3271,9268,18950
3281,7866,4630
4081,20993,4670
4787,8422,2720
2801,4734,42067
5197,32360,4610
5369,17405,41600
4993,12930,19650
4801,17284,7871
7347,33126,14050
7905,34480,16930
5162,22720,4670
4667,19564,4630
4749,19391,4530
2549,11343,19030
2800,4747,42067
1573,1304,4690
3575,2301,3580
7907,33071,35407
7244,32412,45843
2428,357,124470
2655,4492,16820
645,7453,14230
6195,29158,123690
4693,18708,16770
4481,14259,4670
4749,19331,4180
4360,14637,14250
3802,26688,45843
7259,28643,45874
1532,891,4690
3526,10082,4690
3970,32896,NULL
3938,22309,16610
5720,34038,5570
5398,28214,7720
2237,25302,16290
6055,36546,45843
8544,35737,15580
2601,637,4690
8459,35225,4690
3290,24393,4690
4044,23997,100190
3893,10679,16890
4902,19358,4530
7250,35316,4180
4823,18324,15560
6187,29795,42067
8039,35792,16460
1004,5742,16820
0,16757,4690
6115,30378,7750
5472,24459,38790
5515,24325,4690
2456,7524,14250
6131,32782,14050
4892,19286,125480
6191,16942,36467
7538,39207,14050
4186,24503,14120
