deploymentID,port,frequency,type,true_bearing,height,angle
5536,1,166.38,yagi-9,36.47426,NULL,NULL
5536,2,166.38,yagi-9,199.4743,NULL,NULL
5537,1,166.38,yagi-9-laird,121.7422,NULL,NULL
5537,2,166.38,yagi-9-laird,279.7422,NULL,NULL
5538,1,166.38,yagi-9-laird,21.28902,NULL,NULL
5538,2,166.38,yagi-9-laird,134.289,NULL,NULL
5540,1,166.38,omni-whip,NULL,NULL,NULL
5541,1,166.38,omni-whip,NULL,NULL,NULL
5542,1,166.38,omni-whip,NULL,NULL,NULL
5543,1,166.38,omni-whip,NULL,NULL,NULL
5544,1,166.38,yagi-9-maple,185.4508,10,NULL
5544,2,166.38,yagi-9-maple,140.4508,10,NULL
5544,3,166.38,yagi-9-maple,230.4508,10,NULL
5545,1,166.38,yagi-9-maple,185.1098,10,NULL
5545,2,166.38,yagi-9-maple,140.1098,10,NULL
5545,3,166.38,yagi-9-maple,230.1098,10,NULL
5546,1,166.38,yagi-9-maple,185.361,13.8,NULL
5546,2,166.38,yagi-9-maple,140.361,13.8,NULL
5546,3,166.38,yagi-9-maple,230.361,13.8,NULL
5547,4,150.10,yagi-6,239.1428,NULL,NULL
5547,5,150.10,yagi-6,7.142792,NULL,NULL
5547,6,150.10,yagi-6,137.1428,NULL,NULL
5547,7,150.10,yagi-6,173.1428,NULL,NULL
5547,8,150.10,yagi-6,319.1428,NULL,NULL
5547,9,150.10,yagi-6,51.14279,NULL,NULL
5549,1,166.38,monopole,NULL,6,90
5110,4,166.38,custom-9,321.9805,6.3,0
5110,6,166.38,custom-9,59.98047,5.8,0
5110,8,166.38,custom-9,141.9805,7.2,0
5110,0,166.38,custom-9,239.9805,6.7,0
5550,1,166.38,yagi-9-laird,218.4718,5,NULL
5550,2,166.38,yagi-9-laird,43.47182,4.8,NULL
5550,3,166.38,yagi-9-laird,343.4718,4.6,NULL
5552,1,150.10,yagi-6,272.1255,NULL,NULL
5552,2,150.10,yagi-6,212.1255,NULL,NULL
5552,3,150.10,yagi-6,122.1255,NULL,NULL
5553,1,150.10,monopole,NULL,NULL,NULL
5554,1,166.38,yagi-5,359.9505,5,0
5554,3,166.38,custom-9,279.9505,4,0
5555,1,166.38,yagi-9-laird,303.3841,5.4,0
5555,2,166.38,yagi-9-laird,177.3841,5.2,0
5555,3,166.38,yagi-9-laird,72.38408,5,0
5556,1,150.10,monopole,NULL,0,NULL
5556,2,150.10,yagi-9,323.1362,2,NULL
5556,3,150.10,yagi-9,153.1362,2,NULL
5556,4,150.10,yagi-9,238.1362,2,NULL
5557,1,150.10,custom,138.0408,2,NULL
5557,2,150.10,monopole,NULL,4,NULL
5557,3,150.10,custom,253.0408,1.5,NULL
5557,4,150.10,custom,70.0408,1,NULL
5558,1,166.38,yagi-9-maple,12.57047,5,NULL
5558,2,166.38,yagi-9-maple,80.57047,4.5,NULL
5558,3,166.38,yagi-9-maple,83.57047,4,NULL
5559,1,166.38,custom-9,321.9292,6.3,0
5559,2,166.38,custom-9,59.92922,5.8,0
5559,3,166.38,custom-9,141.9292,7.2,0
5559,4,166.38,custom-9,239.9292,6.7,0
5560,1,150.10,monopole,NULL,3,NULL
5560,3,150.10,custom,29.11798,2,NULL
5560,4,150.10,custom,286.118,1,NULL
5561,1,150.10,monopole,NULL,1.5,NULL
5561,2,150.10,custom,277,3,NULL
5561,3,150.10,custom,100,1.5,NULL
5562,1,166.38,yagi-9-laird,303.3842,5.4,0
5562,2,166.38,yagi-9-laird,177.3843,5.2,0
5562,3,166.38,yagi-9-laird,72.38425,5,0
5563,1,150.10,monopole,NULL,2,NULL
5563,3,150.10,custom,97.18935,1,NULL
5563,4,150.10,custom,282.1893,1,NULL
5564,1,166.38,yagi-5,347.4417,6.7,0
5564,2,166.38,yagi-5,227.4417,6.6,0
5564,3,166.38,yagi-5,97.44171,6.4,0
5565,1,150.10,custom,100,2,NULL
5565,3,150.10,custom,280,2.5,NULL
5565,4,150.10,monopole,NULL,3,NULL
5566,1,151.50,custom,44.10147,3,NULL
5566,2,151.50,custom,227.1015,3,NULL
5566,3,151.50,custom,159.1015,3,NULL
5567,1,151.50,custom-9,159.099,3,NULL
5567,2,151.50,custom-9,44.09895,3,NULL
5567,3,151.50,custom-9,227.099,3,NULL
5568,1,166.38,yagi-9-laird,89.54143,5.3,NULL
5568,2,166.38,yagi-9-laird,57.54143,5.5,NULL
5569,1,166.38,yagi-9-laird,7.524896,4,NULL
5569,2,166.38,yagi-9-laird,252.5249,4.5,NULL
5569,3,166.38,yagi-9-laird,59.52489,5,NULL
5570,1,166.38,omni-whip,NULL,NULL,NULL
5571,1,150.10,yagi-6,NULL,NULL,NULL
5571,2,150.10,yagi-6,NULL,NULL,NULL
5571,3,150.10,yagi-6,NULL,NULL,NULL
5571,4,150.10,yagi-6,NULL,NULL,NULL
5572,1,150.10,yagi-6,NULL,NULL,NULL
5572,2,150.10,yagi-6,NULL,NULL,NULL
5572,3,150.10,yagi-6,NULL,NULL,NULL
5573,1,150.10,yagi-6,196.143,NULL,NULL
5573,2,150.10,yagi-6,284.143,NULL,NULL
5573,3,150.10,yagi-6,11.14303,NULL,NULL
5573,4,150.10,yagi-6,80.14303,NULL,NULL
5574,1,166.38,yagi-9-laird,330,3.5,0
5574,2,166.38,yagi-9-laird,210,3,0
5574,3,166.38,yagi-9-laird,90,2.5,0
5575,1,166.38,yagi-9-laird,357.1715,15.2,0
5575,2,166.38,yagi-9-laird,127.1715,14.9,0
5575,3,166.38,yagi-9-laird,257.1715,14.6,0
5576,4,150.10,yagi-6,285.8931,NULL,NULL
5576,5,150.10,yagi-6,223.8931,NULL,NULL
5576,6,150.10,yagi-6,40.8931,NULL,NULL
5576,7,150.10,yagi-6,130.8931,NULL,NULL
5576,8,150.10,yagi-6,150.8931,NULL,NULL
5576,9,150.10,yagi-6,5.893096,NULL,NULL
5577,1,150.10,custom-6,NULL,5,NULL
5577,2,150.10,custom-6,NULL,5,NULL
5577,3,150.10,custom-6,NULL,5,NULL
5504,3,166.38,yagi-5,240.0494,6,0
5505,3,166.38,yagi-9,99.99506,5,0
5493,2,166.38,yagi-6,270.0203,2,0
5578,1,434.00,custom,354.834,24,NULL
5578,2,434.00,custom,174.834,30,NULL
5578,3,434.00,custom,84.83398,26,NULL
5578,4,434.00,custom,264.834,28,NULL
5231,1,151.50,yagi-5,137.1537,6,NULL
5579,1,151.50,yagi-8,137.1492,2,NULL
5579,2,151.50,yagi-8,174.1492,3,NULL
5579,3,151.50,yagi-8,236.1492,4.5,NULL
5579,4,151.50,yagi-5,351.1492,6,NULL
5393,2,151.50,yagi-8,81.70248,3,NULL
5393,3,151.50,yagi-8,1.702474,3,NULL
5393,4,151.50,yagi-8,241.7025,3,NULL
5520,6,434.00,custom,336.3287,NULL,NULL
5520,7,434.00,custom,69.32869,NULL,NULL
5520,8,434.00,custom,169.3287,NULL,NULL
5520,9,434.00,custom,258.3287,NULL,NULL
5581,1,150.10,yagi-6,6.150219,NULL,NULL
5581,2,150.10,yagi-6,316.1502,NULL,NULL
5581,3,150.10,yagi-6,243.1502,NULL,NULL
5581,4,150.10,yagi-6,198.1502,NULL,NULL
5581,5,150.10,yagi-6,143.1502,NULL,NULL
5581,6,150.10,yagi-6,88.15022,NULL,NULL
5583,1,151.50,omni-whip,NULL,1,NULL
5584,1,166.38,custom-9,89.66269,10,0
5584,3,166.38,custom-9,269.6627,10,0
5585,1,150.10,yagi-6,95.06867,8,0
5585,2,150.10,yagi-6,5.06867,8,0
5585,3,150.10,yagi-6,275.0687,8,0
5582,1,166.38,yagi-9,147.958,NULL,NULL
5582,3,166.38,yagi-9,236.958,NULL,NULL
5582,4,166.38,yagi-9,286.958,NULL,NULL
5587,1,150.10,yagi-6,240.9375,NULL,NULL
5587,2,150.10,yagi-6,308.9375,NULL,NULL
5587,3,150.10,yagi-6,83.93751,NULL,NULL
5587,4,150.10,yagi-6,142.9375,NULL,NULL
5588,1,150.10,yagi-6,NULL,NULL,NULL
5588,2,150.10,yagi-6,NULL,NULL,NULL
5588,3,150.10,yagi-6,NULL,NULL,NULL
5588,4,150.10,yagi-5,NULL,NULL,NULL
5589,1,150.10,yagi-6,44.17614,NULL,NULL
5589,2,150.10,yagi-6,153.1761,NULL,NULL
5589,3,150.10,yagi-6,285.1761,NULL,NULL
5589,4,150.10,yagi-6,260.1761,NULL,NULL
5590,1,166.38,yagi-9-laird,357.3083,6,NULL
5590,2,166.38,yagi-9-laird,57.30832,5.6,NULL
5590,3,166.38,yagi-9-laird,132.3083,5.8,NULL
5591,1,166.38,yagi-9-laird,2.434404,5.5,NULL
5591,2,166.38,yagi-9-laird,117.4344,5.3,NULL
5591,3,166.38,yagi-9-laird,62.43441,5.1,NULL
5592,2,166.38,j-pole,353.054,9,NULL
5592,3,166.38,j-pole,83.054,9,NULL
5592,4,166.38,j-pole,173.054,9,NULL
5592,5,166.38,j-pole,263.054,9,NULL
5593,1,166.38,yagi-9-laird,357.1913,4,NULL
5593,2,166.38,yagi-9-laird,232.1914,3.8,NULL
5593,3,166.38,yagi-9-laird,112.1914,NULL,NULL
5594,1,166.38,yagi-9-laird,302.3389,6,NULL
5594,2,166.38,yagi-9-laird,177.3389,5.5,NULL
5594,3,166.38,yagi-9-laird,57.33894,4.5,NULL
5595,1,166.38,yagi-9-laird,317.7082,3.5,NULL
5596,2,166.38,yagi-9-laird,58.08532,5.5,NULL
5596,1,166.38,yagi-9-laird,243.0853,6.5,NULL
5597,1,166.38,yagi-9-laird,268.6236,6.7,NULL
5597,2,166.38,yagi-9-laird,202.6236,6.7,NULL
5597,3,166.38,yagi-9-laird,32.62357,6.7,NULL
5598,1,166.38,yagi-9-laird,262.8197,7,NULL
5599,1,166.38,yagi-5,359.948,5,0
5599,3,166.38,custom-9,263.948,4,0
5497,1,166.38,monopole,NULL,13.7,NULL
5497,2,166.38,yagi-9-maple,245.5082,13.7,NULL
5497,3,166.38,yagi-9-maple,45.5082,12.2,NULL
5600,1,150.10,monopole,NULL,NULL,NULL
5601,1,150.10,yagi-6,275.0687,8,0
5601,2,150.10,yagi-6,5.06867,8,0
5601,3,150.10,yagi-6,95.06867,8,0
5602,1,150.10,yagi-6,275.0687,8,0
5602,2,150.10,yagi-6,95.06867,8,0
5602,3,150.10,yagi-6,5.06867,8,0
5603,1,150.10,yagi-6,275.0353,8,0
5603,2,150.10,yagi-6,5.035285,8,0
5603,3,150.10,yagi-6,95.03529,8,0
5510,4,166.38,omni-whip,155.5622,NULL,NULL
5604,1,150.10,yagi-6,108.173,NULL,NULL
5604,2,150.10,yagi-6,196.173,NULL,NULL
5604,3,150.10,yagi-6,231.173,NULL,NULL
5604,4,150.10,yagi-6,301.173,NULL,NULL
5604,5,150.10,yagi-6,356.173,NULL,NULL
5604,6,150.10,yagi-6,75.17301,NULL,NULL
5605,1,150.10,yagi-6,239.1519,NULL,NULL
5605,2,150.10,yagi-6,7.151885,NULL,NULL
5605,3,150.10,yagi-6,137.1519,NULL,NULL
5605,4,150.10,yagi-6,173.1519,NULL,NULL
5605,5,150.10,yagi-6,319.1519,NULL,NULL
5605,6,150.10,yagi-6,51.15189,NULL,NULL
5606,1,166.38,yagi-5,303.7375,10.1,NULL
5606,2,166.38,yagi-5,123.7375,10.1,NULL
5606,3,166.38,yagi-5,33.73746,9.5,NULL
5606,4,166.38,yagi-5,213.7375,9.5,NULL
5606,5,434.00,yagi-6,213.7375,10.5,NULL
5606,6,434.00,yagi-6,33.73746,10.5,NULL
5606,7,434.00,yagi-6,123.7375,10.5,NULL
5606,8,434.00,yagi-6,303.7375,10.5,NULL
5607,1,166.38,yagi-9-laird,84.60397,7,NULL
5607,2,166.38,yagi-9-laird,264.604,6.5,NULL
5608,1,166.38,yagi-9,191.6572,7,NULL
5608,2,166.38,yagi-9,225.6572,6.5,NULL
5608,3,166.38,yagi-9,9.657191,6,NULL
5609,1,166.38,yagi-9-laird,200.7729,NULL,NULL
5609,2,166.38,yagi-9-laird,288.7729,NULL,NULL
5610,1,166.38,yagi-9-laird,122.5864,6.7,NULL
5610,2,166.38,yagi-9-laird,36.58643,6.7,NULL
5610,3,166.38,yagi-9-laird,298.5864,6.7,NULL
5611,1,150.10,yagi-6,345.5275,5,15
5611,2,150.10,yagi-6,102.5275,6,15
5611,3,150.10,yagi-6,142.5275,5,15
5611,4,150.10,yagi-6,187.5275,6,15
5612,1,166.38,yagi-5,28.22711,9.4,NULL
5612,2,166.38,yagi-5,118.2271,9.4,NULL
5612,3,166.38,yagi-5,208.2271,9.4,NULL
5612,4,166.38,yagi-5,298.2271,9.4,NULL
5612,5,434.00,yagi-6,28.22711,10,NULL
5612,6,434.00,yagi-6,118.2271,10,NULL
5612,7,434.00,yagi-6,208.2271,10,NULL
5612,8,434.00,yagi-6,298.2271,10,NULL
5613,1,166.38,yagi-5,18.17969,6.2,NULL
5613,2,166.38,yagi-5,198.1797,6.2,NULL
5613,3,166.38,yagi-9-laird,288.1797,5.4,NULL
5613,4,166.38,yagi-9-laird,108.1797,5.4,NULL
5613,5,434.00,yagi-6,198.1797,7.2,NULL
5613,6,434.00,yagi-6,288.1797,7.2,NULL
5613,7,434.00,yagi-6,108.1797,7.2,NULL
5613,8,434.00,yagi-6,18.17969,7.2,NULL
